"method","seed","variable","group","direction","weight"
"groupWQS",3500,"URX34M","Aromatic hydrocarbons","Combined",0.140320643154727
"groupWQS",3500,"URXBMA","Aromatic hydrocarbons","Combined",0.229132101772685
"groupWQS",3500,"URXMAD","Aromatic hydrocarbons","Combined",0.136089929097836
"groupWQS",3500,"URXPHG","Aromatic hydrocarbons","Combined",0.39139624310179
"groupWQS",3500,"URXDHB","Dienes/alkenes/epoxides","Combined",0.242467008488863
"groupWQS",3500,"URXMB3","Dienes/alkenes/epoxides","Combined",0.243044504500593
"groupWQS",3500,"URXIPM3","Dienes/alkenes/epoxides","Combined",0.120937626350625
"groupWQS",3500,"URXHP2","Dienes/alkenes/epoxides","Combined",0.393550860659935
"groupWQS",3500,"URXAAM","Nitrile/amide/cyanide-related","Combined",0.0343758657095743
"groupWQS",3500,"URXAMC","Nitrile/amide/cyanide-related","Combined",0.167639118201889
"groupWQS",3500,"URXCEM","Nitrile/amide/cyanide-related","Combined",0.412040568486735
"groupWQS",3500,"URXCYM","Nitrile/amide/cyanide-related","Combined",0.167558383811543
"groupWQS",3500,"URXATC","Nitrile/amide/cyanide-related","Combined",0.21838606379024
"groupWQS",3500,"URXHPM","Reactive aldehydes","Combined",0.801511932908144
"groupWQS",3500,"URXPMM","Reactive aldehydes","Combined",0.198488067091857
"SGL-WQS (unweighted, lambda=0)",3500,"URX2MH","Aromatic hydrocarbons","Positive",0
"SGL-WQS (unweighted, lambda=0)",3500,"URX34M","Aromatic hydrocarbons","Positive",0.0622608490944023
"SGL-WQS (unweighted, lambda=0)",3500,"URXBMA","Aromatic hydrocarbons","Positive",0.39841536580077
"SGL-WQS (unweighted, lambda=0)",3500,"URXMAD","Aromatic hydrocarbons","Positive",0.539323785104828
"SGL-WQS (unweighted, lambda=0)",3500,"URXPHG","Aromatic hydrocarbons","Positive",0
"SGL-WQS (unweighted, lambda=0)",3500,"URXDHB","Dienes/alkenes/epoxides","Positive",1
"SGL-WQS (unweighted, lambda=0)",3500,"URXMB3","Dienes/alkenes/epoxides","Positive",0
"SGL-WQS (unweighted, lambda=0)",3500,"URXIPM3","Dienes/alkenes/epoxides","Positive",0
"SGL-WQS (unweighted, lambda=0)",3500,"URXHP2","Dienes/alkenes/epoxides","Positive",0
"SGL-WQS (unweighted, lambda=0)",3500,"URXAAM","Nitrile/amide/cyanide-related","Positive",0
"SGL-WQS (unweighted, lambda=0)",3500,"URXAMC","Nitrile/amide/cyanide-related","Positive",0.223037130516231
"SGL-WQS (unweighted, lambda=0)",3500,"URXCEM","Nitrile/amide/cyanide-related","Positive",0.414578524444486
"SGL-WQS (unweighted, lambda=0)",3500,"URXCYM","Nitrile/amide/cyanide-related","Positive",0.184841079380263
"SGL-WQS (unweighted, lambda=0)",3500,"URXATC","Nitrile/amide/cyanide-related","Positive",0.17754326565902
"SGL-WQS (unweighted, lambda=0)",3500,"URXHPM","Reactive aldehydes","Positive",0
"SGL-WQS (unweighted, lambda=0)",3500,"URXPMM","Reactive aldehydes","Positive",1
"SGL-WQS (unweighted, lambda=0)",3500,"URX2MH","Aromatic hydrocarbons","Negative",0.0361821135555519
"SGL-WQS (unweighted, lambda=0)",3500,"URX34M","Aromatic hydrocarbons","Negative",0
"SGL-WQS (unweighted, lambda=0)",3500,"URXBMA","Aromatic hydrocarbons","Negative",0
"SGL-WQS (unweighted, lambda=0)",3500,"URXMAD","Aromatic hydrocarbons","Negative",0
"SGL-WQS (unweighted, lambda=0)",3500,"URXPHG","Aromatic hydrocarbons","Negative",0.963817886444448
"SGL-WQS (unweighted, lambda=0)",3500,"URXDHB","Dienes/alkenes/epoxides","Negative",0
"SGL-WQS (unweighted, lambda=0)",3500,"URXMB3","Dienes/alkenes/epoxides","Negative",0.408805544906797
"SGL-WQS (unweighted, lambda=0)",3500,"URXIPM3","Dienes/alkenes/epoxides","Negative",0.150656460415138
"SGL-WQS (unweighted, lambda=0)",3500,"URXHP2","Dienes/alkenes/epoxides","Negative",0.440537994678065
"SGL-WQS (unweighted, lambda=0)",3500,"URXAAM","Nitrile/amide/cyanide-related","Negative",1
"SGL-WQS (unweighted, lambda=0)",3500,"URXAMC","Nitrile/amide/cyanide-related","Negative",0
"SGL-WQS (unweighted, lambda=0)",3500,"URXCEM","Nitrile/amide/cyanide-related","Negative",0
"SGL-WQS (unweighted, lambda=0)",3500,"URXCYM","Nitrile/amide/cyanide-related","Negative",0
"SGL-WQS (unweighted, lambda=0)",3500,"URXATC","Nitrile/amide/cyanide-related","Negative",0
"SGL-WQS (unweighted, lambda=0)",3500,"URXHPM","Reactive aldehydes","Negative",1
"SGL-WQS (unweighted, lambda=0)",3500,"URXPMM","Reactive aldehydes","Negative",0
"SGL-WQS (unweighted, lambda.min path)",3500,"URX2MH","Aromatic hydrocarbons","Positive",0
"SGL-WQS (unweighted, lambda.min path)",3500,"URX34M","Aromatic hydrocarbons","Positive",0.0163234921872796
"SGL-WQS (unweighted, lambda.min path)",3500,"URXBMA","Aromatic hydrocarbons","Positive",0.505540882129603
"SGL-WQS (unweighted, lambda.min path)",3500,"URXMAD","Aromatic hydrocarbons","Positive",0.478135625683117
"SGL-WQS (unweighted, lambda.min path)",3500,"URXPHG","Aromatic hydrocarbons","Positive",0
"SGL-WQS (unweighted, lambda.min path)",3500,"URXDHB","Dienes/alkenes/epoxides","Positive",1
"SGL-WQS (unweighted, lambda.min path)",3500,"URXMB3","Dienes/alkenes/epoxides","Positive",0
"SGL-WQS (unweighted, lambda.min path)",3500,"URXIPM3","Dienes/alkenes/epoxides","Positive",0
"SGL-WQS (unweighted, lambda.min path)",3500,"URXHP2","Dienes/alkenes/epoxides","Positive",0
"SGL-WQS (unweighted, lambda.min path)",3500,"URXAAM","Nitrile/amide/cyanide-related","Positive",0
"SGL-WQS (unweighted, lambda.min path)",3500,"URXAMC","Nitrile/amide/cyanide-related","Positive",0.234795298411753
"SGL-WQS (unweighted, lambda.min path)",3500,"URXCEM","Nitrile/amide/cyanide-related","Positive",0.415602290913098
"SGL-WQS (unweighted, lambda.min path)",3500,"URXCYM","Nitrile/amide/cyanide-related","Positive",0.160366320308676
"SGL-WQS (unweighted, lambda.min path)",3500,"URXATC","Nitrile/amide/cyanide-related","Positive",0.189236090366473
"SGL-WQS (unweighted, lambda.min path)",3500,"URXHPM","Reactive aldehydes","Positive",0
"SGL-WQS (unweighted, lambda.min path)",3500,"URXPMM","Reactive aldehydes","Positive",1
"SGL-WQS (unweighted, lambda.min path)",3500,"URX2MH","Aromatic hydrocarbons","Negative",0.0227301450148146
"SGL-WQS (unweighted, lambda.min path)",3500,"URX34M","Aromatic hydrocarbons","Negative",0
"SGL-WQS (unweighted, lambda.min path)",3500,"URXBMA","Aromatic hydrocarbons","Negative",0
"SGL-WQS (unweighted, lambda.min path)",3500,"URXMAD","Aromatic hydrocarbons","Negative",0
"SGL-WQS (unweighted, lambda.min path)",3500,"URXPHG","Aromatic hydrocarbons","Negative",0.977269854985185
"SGL-WQS (unweighted, lambda.min path)",3500,"URXDHB","Dienes/alkenes/epoxides","Negative",0
"SGL-WQS (unweighted, lambda.min path)",3500,"URXMB3","Dienes/alkenes/epoxides","Negative",0.376577986384771
"SGL-WQS (unweighted, lambda.min path)",3500,"URXIPM3","Dienes/alkenes/epoxides","Negative",0.121284908890987
"SGL-WQS (unweighted, lambda.min path)",3500,"URXHP2","Dienes/alkenes/epoxides","Negative",0.502137104724241
"SGL-WQS (unweighted, lambda.min path)",3500,"URXAAM","Nitrile/amide/cyanide-related","Negative",1
"SGL-WQS (unweighted, lambda.min path)",3500,"URXAMC","Nitrile/amide/cyanide-related","Negative",0
"SGL-WQS (unweighted, lambda.min path)",3500,"URXCEM","Nitrile/amide/cyanide-related","Negative",0
"SGL-WQS (unweighted, lambda.min path)",3500,"URXCYM","Nitrile/amide/cyanide-related","Negative",0
"SGL-WQS (unweighted, lambda.min path)",3500,"URXATC","Nitrile/amide/cyanide-related","Negative",0
"SGL-WQS (unweighted, lambda.min path)",3500,"URXHPM","Reactive aldehydes","Negative",1
"SGL-WQS (unweighted, lambda.min path)",3500,"URXPMM","Reactive aldehydes","Negative",0
"SGL-WQS (survey, lambda=0)",3500,"URX2MH","Aromatic hydrocarbons","Positive",0
"SGL-WQS (survey, lambda=0)",3500,"URX34M","Aromatic hydrocarbons","Positive",0
"SGL-WQS (survey, lambda=0)",3500,"URXBMA","Aromatic hydrocarbons","Positive",0
"SGL-WQS (survey, lambda=0)",3500,"URXMAD","Aromatic hydrocarbons","Positive",0
"SGL-WQS (survey, lambda=0)",3500,"URXPHG","Aromatic hydrocarbons","Positive",0
"SGL-WQS (survey, lambda=0)",3500,"URXDHB","Dienes/alkenes/epoxides","Positive",0
"SGL-WQS (survey, lambda=0)",3500,"URXMB3","Dienes/alkenes/epoxides","Positive",0
"SGL-WQS (survey, lambda=0)",3500,"URXIPM3","Dienes/alkenes/epoxides","Positive",0
"SGL-WQS (survey, lambda=0)",3500,"URXHP2","Dienes/alkenes/epoxides","Positive",0
"SGL-WQS (survey, lambda=0)",3500,"URXAAM","Nitrile/amide/cyanide-related","Positive",0
"SGL-WQS (survey, lambda=0)",3500,"URXAMC","Nitrile/amide/cyanide-related","Positive",0
"SGL-WQS (survey, lambda=0)",3500,"URXCEM","Nitrile/amide/cyanide-related","Positive",0
"SGL-WQS (survey, lambda=0)",3500,"URXCYM","Nitrile/amide/cyanide-related","Positive",0
"SGL-WQS (survey, lambda=0)",3500,"URXATC","Nitrile/amide/cyanide-related","Positive",0
"SGL-WQS (survey, lambda=0)",3500,"URXHPM","Reactive aldehydes","Positive",0
"SGL-WQS (survey, lambda=0)",3500,"URXPMM","Reactive aldehydes","Positive",0
"SGL-WQS (survey, lambda=0)",3500,"URX2MH","Aromatic hydrocarbons","Negative",0
"SGL-WQS (survey, lambda=0)",3500,"URX34M","Aromatic hydrocarbons","Negative",0
"SGL-WQS (survey, lambda=0)",3500,"URXBMA","Aromatic hydrocarbons","Negative",0
"SGL-WQS (survey, lambda=0)",3500,"URXMAD","Aromatic hydrocarbons","Negative",0
"SGL-WQS (survey, lambda=0)",3500,"URXPHG","Aromatic hydrocarbons","Negative",0
"SGL-WQS (survey, lambda=0)",3500,"URXDHB","Dienes/alkenes/epoxides","Negative",0
"SGL-WQS (survey, lambda=0)",3500,"URXMB3","Dienes/alkenes/epoxides","Negative",0
"SGL-WQS (survey, lambda=0)",3500,"URXIPM3","Dienes/alkenes/epoxides","Negative",0
"SGL-WQS (survey, lambda=0)",3500,"URXHP2","Dienes/alkenes/epoxides","Negative",0
"SGL-WQS (survey, lambda=0)",3500,"URXAAM","Nitrile/amide/cyanide-related","Negative",0
"SGL-WQS (survey, lambda=0)",3500,"URXAMC","Nitrile/amide/cyanide-related","Negative",0
"SGL-WQS (survey, lambda=0)",3500,"URXCEM","Nitrile/amide/cyanide-related","Negative",0
"SGL-WQS (survey, lambda=0)",3500,"URXCYM","Nitrile/amide/cyanide-related","Negative",0
"SGL-WQS (survey, lambda=0)",3500,"URXATC","Nitrile/amide/cyanide-related","Negative",0
"SGL-WQS (survey, lambda=0)",3500,"URXHPM","Reactive aldehydes","Negative",0
"SGL-WQS (survey, lambda=0)",3500,"URXPMM","Reactive aldehydes","Negative",0
"SGL-WQS (survey, lambda.min path)",3500,"URX2MH","Aromatic hydrocarbons","Positive",0.0764715208472078
"SGL-WQS (survey, lambda.min path)",3500,"URX34M","Aromatic hydrocarbons","Positive",0.375248510169224
"SGL-WQS (survey, lambda.min path)",3500,"URXBMA","Aromatic hydrocarbons","Positive",0.184852496389266
"SGL-WQS (survey, lambda.min path)",3500,"URXMAD","Aromatic hydrocarbons","Positive",0.363427472594303
"SGL-WQS (survey, lambda.min path)",3500,"URXPHG","Aromatic hydrocarbons","Positive",0
"SGL-WQS (survey, lambda.min path)",3500,"URXDHB","Dienes/alkenes/epoxides","Positive",1
"SGL-WQS (survey, lambda.min path)",3500,"URXMB3","Dienes/alkenes/epoxides","Positive",0
"SGL-WQS (survey, lambda.min path)",3500,"URXIPM3","Dienes/alkenes/epoxides","Positive",0
"SGL-WQS (survey, lambda.min path)",3500,"URXHP2","Dienes/alkenes/epoxides","Positive",0
"SGL-WQS (survey, lambda.min path)",3500,"URXAAM","Nitrile/amide/cyanide-related","Positive",0
"SGL-WQS (survey, lambda.min path)",3500,"URXAMC","Nitrile/amide/cyanide-related","Positive",0.0234844120769693
"SGL-WQS (survey, lambda.min path)",3500,"URXCEM","Nitrile/amide/cyanide-related","Positive",0.675332636586095
"SGL-WQS (survey, lambda.min path)",3500,"URXCYM","Nitrile/amide/cyanide-related","Positive",0
"SGL-WQS (survey, lambda.min path)",3500,"URXATC","Nitrile/amide/cyanide-related","Positive",0.301182951336935
"SGL-WQS (survey, lambda.min path)",3500,"URXHPM","Reactive aldehydes","Positive",0
"SGL-WQS (survey, lambda.min path)",3500,"URXPMM","Reactive aldehydes","Positive",1
"SGL-WQS (survey, lambda.min path)",3500,"URX2MH","Aromatic hydrocarbons","Negative",0
"SGL-WQS (survey, lambda.min path)",3500,"URX34M","Aromatic hydrocarbons","Negative",0
"SGL-WQS (survey, lambda.min path)",3500,"URXBMA","Aromatic hydrocarbons","Negative",0
"SGL-WQS (survey, lambda.min path)",3500,"URXMAD","Aromatic hydrocarbons","Negative",0
"SGL-WQS (survey, lambda.min path)",3500,"URXPHG","Aromatic hydrocarbons","Negative",1
"SGL-WQS (survey, lambda.min path)",3500,"URXDHB","Dienes/alkenes/epoxides","Negative",0
"SGL-WQS (survey, lambda.min path)",3500,"URXMB3","Dienes/alkenes/epoxides","Negative",0.453305084870849
"SGL-WQS (survey, lambda.min path)",3500,"URXIPM3","Dienes/alkenes/epoxides","Negative",0.00214182285717196
"SGL-WQS (survey, lambda.min path)",3500,"URXHP2","Dienes/alkenes/epoxides","Negative",0.544553092271979
"SGL-WQS (survey, lambda.min path)",3500,"URXAAM","Nitrile/amide/cyanide-related","Negative",0.95906677650232
"SGL-WQS (survey, lambda.min path)",3500,"URXAMC","Nitrile/amide/cyanide-related","Negative",0
"SGL-WQS (survey, lambda.min path)",3500,"URXCEM","Nitrile/amide/cyanide-related","Negative",0
"SGL-WQS (survey, lambda.min path)",3500,"URXCYM","Nitrile/amide/cyanide-related","Negative",0.0409332234976801
"SGL-WQS (survey, lambda.min path)",3500,"URXATC","Nitrile/amide/cyanide-related","Negative",0
"SGL-WQS (survey, lambda.min path)",3500,"URXHPM","Reactive aldehydes","Negative",1
"SGL-WQS (survey, lambda.min path)",3500,"URXPMM","Reactive aldehydes","Negative",0
"gWQS",3777,"URXDHB",NA,"Positive",0.182531265585876
"gWQS",3777,"URXCEM",NA,"Positive",0.162835519751703
"gWQS",3777,"URXPMM",NA,"Positive",0.149037561293437
"gWQS",3777,"URXATC",NA,"Positive",0.123800507111475
"gWQS",3777,"URXBMA",NA,"Positive",0.101491086554034
"gWQS",3777,"URXCYM",NA,"Positive",0.0948238209021819
"gWQS",3777,"URXAMC",NA,"Positive",0.0702288097005906
"gWQS",3777,"URXMAD",NA,"Positive",0.0330656759737711
"gWQS",3777,"URX2MH",NA,"Positive",0.0238310476713485
"gWQS",3777,"URX34M",NA,"Positive",0.0201516443555858
"gWQS",3777,"URXIPM3",NA,"Positive",0.0191855656945332
"gWQS",3777,"URXHPM",NA,"Positive",0.00472154596295379
"gWQS",3777,"URXPHG",NA,"Positive",0.00420522493977817
"gWQS",3777,"URXAAM",NA,"Positive",0.00377270536653366
"gWQS",3777,"URXHP2",NA,"Positive",0.00333336319536836
"gWQS",3777,"URXMB3",NA,"Positive",0.00298465594082996
"gWQS",3777,"URXDHB",NA,"Negative",0.0046327223689479
"gWQS",3777,"URXCEM",NA,"Negative",0.00418162956089652
"gWQS",3777,"URXPMM",NA,"Negative",0.00832719445659664
"gWQS",3777,"URXATC",NA,"Negative",0.00481864294746774
"gWQS",3777,"URXBMA",NA,"Negative",0.00582561222925798
"gWQS",3777,"URXCYM",NA,"Negative",0.00420730283501989
"gWQS",3777,"URXAMC",NA,"Negative",0.00797813500220864
"gWQS",3777,"URXMAD",NA,"Negative",0.0356735730758146
"gWQS",3777,"URX2MH",NA,"Negative",0.0305479515930195
"gWQS",3777,"URX34M",NA,"Negative",0.0459839595376589
"gWQS",3777,"URXIPM3",NA,"Negative",0.0459965699746541
"gWQS",3777,"URXHPM",NA,"Negative",0.125871420549581
"gWQS",3777,"URXPHG",NA,"Negative",0.181834271479726
"gWQS",3777,"URXAAM",NA,"Negative",0.180107508647571
"gWQS",3777,"URXHP2",NA,"Negative",0.125755362456289
"gWQS",3777,"URXMB3",NA,"Negative",0.188258143285291
"groupWQS",3777,"URX2MH","Aromatic hydrocarbons","Combined",0.0986771605107939
"groupWQS",3777,"URX34M","Aromatic hydrocarbons","Combined",0.0541930642583115
"groupWQS",3777,"URXBMA","Aromatic hydrocarbons","Combined",0.0898848287650673
"groupWQS",3777,"URXMAD","Aromatic hydrocarbons","Combined",0.0528254650282159
"groupWQS",3777,"URXPHG","Aromatic hydrocarbons","Combined",0.704419481437609
"groupWQS",3777,"URXDHB","Dienes/alkenes/epoxides","Combined",0.0768114815577426
"groupWQS",3777,"URXMB3","Dienes/alkenes/epoxides","Combined",0.232994507530903
"groupWQS",3777,"URXIPM3","Dienes/alkenes/epoxides","Combined",0.144329722010463
"groupWQS",3777,"URXHP2","Dienes/alkenes/epoxides","Combined",0.545864288902238
"groupWQS",3777,"URXAAM","Nitrile/amide/cyanide-related","Combined",0.0232629931723983
"groupWQS",3777,"URXAMC","Nitrile/amide/cyanide-related","Combined",0.252925168058348
"groupWQS",3777,"URXCEM","Nitrile/amide/cyanide-related","Combined",0.430505180585692
"groupWQS",3777,"URXCYM","Nitrile/amide/cyanide-related","Combined",0.166048485349658
"groupWQS",3777,"URXATC","Nitrile/amide/cyanide-related","Combined",0.127258172834397
"groupWQS",3777,"URXHPM","Reactive aldehydes","Combined",0.259632571615368
"groupWQS",3777,"URXPMM","Reactive aldehydes","Combined",0.740367428383885
"SGL-WQS (unweighted, lambda=0)",3777,"URX2MH","Aromatic hydrocarbons","Positive",0
"SGL-WQS (unweighted, lambda=0)",3777,"URX34M","Aromatic hydrocarbons","Positive",0.0622608490944023
"SGL-WQS (unweighted, lambda=0)",3777,"URXBMA","Aromatic hydrocarbons","Positive",0.39841536580077
"SGL-WQS (unweighted, lambda=0)",3777,"URXMAD","Aromatic hydrocarbons","Positive",0.539323785104828
"SGL-WQS (unweighted, lambda=0)",3777,"URXPHG","Aromatic hydrocarbons","Positive",0
"SGL-WQS (unweighted, lambda=0)",3777,"URXDHB","Dienes/alkenes/epoxides","Positive",1
"SGL-WQS (unweighted, lambda=0)",3777,"URXMB3","Dienes/alkenes/epoxides","Positive",0
"SGL-WQS (unweighted, lambda=0)",3777,"URXIPM3","Dienes/alkenes/epoxides","Positive",0
"SGL-WQS (unweighted, lambda=0)",3777,"URXHP2","Dienes/alkenes/epoxides","Positive",0
"SGL-WQS (unweighted, lambda=0)",3777,"URXAAM","Nitrile/amide/cyanide-related","Positive",0
"SGL-WQS (unweighted, lambda=0)",3777,"URXAMC","Nitrile/amide/cyanide-related","Positive",0.223037130516231
"SGL-WQS (unweighted, lambda=0)",3777,"URXCEM","Nitrile/amide/cyanide-related","Positive",0.414578524444486
"SGL-WQS (unweighted, lambda=0)",3777,"URXCYM","Nitrile/amide/cyanide-related","Positive",0.184841079380263
"SGL-WQS (unweighted, lambda=0)",3777,"URXATC","Nitrile/amide/cyanide-related","Positive",0.17754326565902
"SGL-WQS (unweighted, lambda=0)",3777,"URXHPM","Reactive aldehydes","Positive",0
"SGL-WQS (unweighted, lambda=0)",3777,"URXPMM","Reactive aldehydes","Positive",1
"SGL-WQS (unweighted, lambda=0)",3777,"URX2MH","Aromatic hydrocarbons","Negative",0.0361821135555519
"SGL-WQS (unweighted, lambda=0)",3777,"URX34M","Aromatic hydrocarbons","Negative",0
"SGL-WQS (unweighted, lambda=0)",3777,"URXBMA","Aromatic hydrocarbons","Negative",0
"SGL-WQS (unweighted, lambda=0)",3777,"URXMAD","Aromatic hydrocarbons","Negative",0
"SGL-WQS (unweighted, lambda=0)",3777,"URXPHG","Aromatic hydrocarbons","Negative",0.963817886444448
"SGL-WQS (unweighted, lambda=0)",3777,"URXDHB","Dienes/alkenes/epoxides","Negative",0
"SGL-WQS (unweighted, lambda=0)",3777,"URXMB3","Dienes/alkenes/epoxides","Negative",0.408805544906797
"SGL-WQS (unweighted, lambda=0)",3777,"URXIPM3","Dienes/alkenes/epoxides","Negative",0.150656460415138
"SGL-WQS (unweighted, lambda=0)",3777,"URXHP2","Dienes/alkenes/epoxides","Negative",0.440537994678065
"SGL-WQS (unweighted, lambda=0)",3777,"URXAAM","Nitrile/amide/cyanide-related","Negative",1
"SGL-WQS (unweighted, lambda=0)",3777,"URXAMC","Nitrile/amide/cyanide-related","Negative",0
"SGL-WQS (unweighted, lambda=0)",3777,"URXCEM","Nitrile/amide/cyanide-related","Negative",0
"SGL-WQS (unweighted, lambda=0)",3777,"URXCYM","Nitrile/amide/cyanide-related","Negative",0
"SGL-WQS (unweighted, lambda=0)",3777,"URXATC","Nitrile/amide/cyanide-related","Negative",0
"SGL-WQS (unweighted, lambda=0)",3777,"URXHPM","Reactive aldehydes","Negative",1
"SGL-WQS (unweighted, lambda=0)",3777,"URXPMM","Reactive aldehydes","Negative",0
"SGL-WQS (unweighted, lambda.min path)",3777,"URX2MH","Aromatic hydrocarbons","Positive",0
"SGL-WQS (unweighted, lambda.min path)",3777,"URX34M","Aromatic hydrocarbons","Positive",0.0238559203874402
"SGL-WQS (unweighted, lambda.min path)",3777,"URXBMA","Aromatic hydrocarbons","Positive",0.462688945974074
"SGL-WQS (unweighted, lambda.min path)",3777,"URXMAD","Aromatic hydrocarbons","Positive",0.513455133638486
"SGL-WQS (unweighted, lambda.min path)",3777,"URXPHG","Aromatic hydrocarbons","Positive",0
"SGL-WQS (unweighted, lambda.min path)",3777,"URXDHB","Dienes/alkenes/epoxides","Positive",1
"SGL-WQS (unweighted, lambda.min path)",3777,"URXMB3","Dienes/alkenes/epoxides","Positive",0
"SGL-WQS (unweighted, lambda.min path)",3777,"URXIPM3","Dienes/alkenes/epoxides","Positive",0
"SGL-WQS (unweighted, lambda.min path)",3777,"URXHP2","Dienes/alkenes/epoxides","Positive",0
"SGL-WQS (unweighted, lambda.min path)",3777,"URXAAM","Nitrile/amide/cyanide-related","Positive",0
"SGL-WQS (unweighted, lambda.min path)",3777,"URXAMC","Nitrile/amide/cyanide-related","Positive",0.232337102386951
"SGL-WQS (unweighted, lambda.min path)",3777,"URXCEM","Nitrile/amide/cyanide-related","Positive",0.420313035629151
"SGL-WQS (unweighted, lambda.min path)",3777,"URXCYM","Nitrile/amide/cyanide-related","Positive",0.159839209898867
"SGL-WQS (unweighted, lambda.min path)",3777,"URXATC","Nitrile/amide/cyanide-related","Positive",0.187510652085031
